what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302965960545
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302966003592
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1302966010214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302966010228
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302966011648
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1302966014950
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302966015010
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302966016891
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302966020927
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302966020991
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302966024332
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302966024941
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302966025008
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1302966030684
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302966052473
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302966110582
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302966112751
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302966309079
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302966312641
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1302966332284
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1302966332294
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1302966332296
started,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1302966332320
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1302966332976
started,bundle,org.eclipse.ant.core,3.2.201.v20110203_r362,"org.eclipse.ant.core",1302966333172
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302966333676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302966339671
executed,command,,,"org.eclipse.ant.ui.antShortcutWithDialog.run",1302966339688
started,bundle,org.eclipse.equinox.p2.director.app,1.0.201.R36x_v20100823,"org.eclipse.equinox.p2.director.app",1302966340082
started,bundle,org.eclipse.mylyn.wikitext.core,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.core",1302966340120
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1302966340121
started,bundle,org.eclipse.equinox.p2.repository.tools,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository.tools",1302966340121
error,log,,,"Failure of Background Ant Build",1302966340515
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302966347059
opened,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1302966353163
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1302966353267
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302966369958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302966805408
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302966807064
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302966808772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302966811903
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302967494166
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302967499166
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302967587832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302967589838
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302973464987
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302973468439
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302973472943
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302973476728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302981839205
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302981855360
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302981860066
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302981874070
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302981877830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302982671610
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302982678054
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1302982698848
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302982705031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302982730697
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1302982730741
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302982737464
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302982837753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302982843015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302982846444
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302982846495
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1302982850716
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302982857951
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302982865912
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302982870622
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1302982870629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302982870629
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302982870632
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302982870657
closed,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1302982870714
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302982873193
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983192626
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983196319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983223713
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983230788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983235153
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983235301
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983237809
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1302983240683
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1302983240777
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302983244876
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302983244942
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302983253639
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983258608
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983295652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983298735
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983298843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983299287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983300858
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302983304342
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302983309628
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983347099
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983350905
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.generate.javadoc",1302983350920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983361550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983364440
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1302983364451
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983365019
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983366252
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983407933
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983452829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983453759
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983459237
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302983459247
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983466140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983489791
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983491999
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983492136
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302983496217
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983504515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983514410
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302983514454
error,log,,,"No command output when running: 'am start -n com.google.zxing.client.androidtest/com.google.zxing.client.androidtest.ZXingTestActivity -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1302983587874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302989409600
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302989502297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302989503257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302989504196
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302989504255
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302989511615
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302989556597
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302989557345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302989558721
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302989559319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302989560630
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1302989562109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302989605210
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302989618217
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302989619782
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302989635620
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1302989638759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302989801113
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302989975962
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302989976796
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302989979309
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1302990004441
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1302990004516
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1302990004673
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1302990004933
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1302990004980
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1302990005113
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1302990005156
opened,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1302990005318
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1302990005392
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1302990006190
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1302990006378
started,bundle,org.eclipse.draw2d,3.6.2.v20110128-0100,"org.eclipse.draw2d",1302990012184
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302990019125
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302990024090
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302990024198
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302990047421
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302990053453
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302990064739
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1302990064814
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302990135206
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302990140663
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1302990140690
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302990143043
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302990150136
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302990150483
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302990150739
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302990150931
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302990152020
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990153660
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990154228
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990154675
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990154955
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990155115
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990155219
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990155347
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990155475
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990155619
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990155747
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990156075
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990159875
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990160083
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990160211
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990160323
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990160451
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990160563
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990160683
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990160843
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990160971
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990161099
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302990161403
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302990166908
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302990204880
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302990210419
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302990243441
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302990318946
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302990322548
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302990344793
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302990396636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1302990416191
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302990447341
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302990447397
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302990467235
opened,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1302990476622
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1302990476694
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302990483310
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1302990503768
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302990507759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302990516593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302990560075
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1302990560178
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302990560297
closed,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1302990560297
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302990564808
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302990564808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302990570659
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1302990570694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302990592812
